"Id","IdIndividu","IdEluRNEHisto","IdEluSenat","IdEluAssemblee","NomDeNaissance","Prenom","Sexe","DateDeNaissance","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","TypeFonction","DateDebutFonction","DateFinFonction","MotifFinFonction","NuancePolitique","IdTerritoire","NomTerritoire","TypeTerritoire","Sources"
"ain_062",NA,NA,NA,NA,"MORIN","PAUL","M",1924-06-29,"CONSEILLER DEPARTEMENTAL",1982-03-14,1988-09-20,"FM",NA,NA,NA,NA,"CENTRE",NA,"BOURG EN BRESSE NORD CENTRE","Canton","ARCHIVES"
"ain_023",NA,NA,NA,NA,"CARRIER","MICHEL","M",1906-10-02,"CONSEILLER DEPARTEMENTAL",1958-04-20,1964-03-01,"FM",NA,NA,NA,NA,NA,NA,"BRENOD","Canton","ARCHIVES"
"ain_023",NA,NA,NA,NA,"CARRIER","MICHEL","M",1906-10-02,"CONSEILLER DEPARTEMENTAL",1964-03-08,1970-09-20,"FM",NA,NA,NA,NA,NA,NA,"BRENOD","Canton","ARCHIVES"
"ain_023",NA,NA,NA,NA,"CARRIER","MICHEL","M",1906-10-02,"CONSEILLER DEPARTEMENTAL",1970-09-23,1976-03-01,"FM",NA,NA,NA,NA,NA,NA,"BRENOD","Canton","ARCHIVES"
"ain_023",NA,NA,NA,NA,"CARRIER","MICHEL","M",1906-10-02,"CONSEILLER DEPARTEMENTAL",1976-03-07,1980-12-01,"DM",NA,NA,NA,NA,"CENTRE",NA,"BRENOD","Canton","ARCHIVES"
"ain_046",NA,NA,NA,NA,"GOY-CHAVENT","SYLVIE","F",1963-05-23,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2014-03-23,2017-01-01,"CUMUL",NA,NA,"CERDON","Commune","WIKIPEDIA"
"ain_046",NA,NA,NA,NA,"GOY-CHAVENT","SYLVIE","F",1963-05-23,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM",NA,NA,"CERDON","Commune","WIKIPEDIA"
"ain_046",NA,NA,NA,NA,"GOY-CHAVENT","SYLVIE","F",1963-05-23,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM",NA,NA,"CERDON","Commune","WIKIPEDIA"
"ain_046",NA,NA,NA,NA,"GOY-CHAVENT","SYLVIE","F",1963-05-23,"CONSEILLER MUNICIPAL",1995-06-23,2001-03-10,"FM","M",1995-06-23,2001-03-10,NA,"DVD",NA,"CERDON","Commune","WIKIPEDIA"
"ain_046",NA,NA,NA,NA,"GOY-CHAVENT","SYLVIE","F",1963-05-23,"CONSEILLER MUNICIPAL",1989-03-01,1995-06-20,"FM",NA,NA,NA,NA,"DVD",NA,"CERDON","Commune","WIKIPEDIA"
"ain_071",NA,NA,NA,NA,"RAVASSARD","NOEL","M",1935-07-25,"CONSEILLER DEPARTEMENTAL",1979-03-18,1985-03-01,"FM",NA,NA,NA,NA,"SOC",NA,"CHATILLON SUR CHALARONNE","Canton","ARCHIVES"
"ain_071",NA,NA,NA,NA,"RAVASSARD","NOEL","M",1935-07-25,"CONSEILLER DEPARTEMENTAL",1985-03-10,1992-03-15,"FM",NA,NA,NA,NA,"SOC",NA,"CHATILLON SUR CHALARONNE","Canton","ARCHIVES"
"ain_071",NA,NA,NA,NA,"RAVASSARD","NOEL","M",1935-07-25,"CONSEILLER DEPARTEMENTAL",1992-03-22,1998-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"CHATILLON SUR CHALARONNE","Canton","ARCHIVES"
"ain_071",NA,NA,NA,NA,"RAVASSARD","NOEL","M",1935-07-25,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM","SOC",NA,"CHATILLON SUR CHALARONNE","Commune","ARCHIVES"
"ain_071",NA,NA,NA,NA,"RAVASSARD","NOEL","M",1935-07-25,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM","SOC",NA,"CHATILLON SUR CHALARONNE","Commune","ARCHIVES"
"ain_071",NA,NA,NA,NA,"RAVASSARD","NOEL","M",1935-07-25,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","SOC",NA,"CHATILLON SUR CHALARONNE","Commune","WIKIPEDIA"
"ain_071",NA,NA,NA,NA,"RAVASSARD","NOEL","M",1935-07-25,"CONSEILLER MUNICIPAL",1977-03-13,1977-04-16,"DM",NA,NA,NA,NA,"SOC",NA,"CHATILLON SUR CHALARONNE","Commune","ARCHIVES"
"ain_072",NA,NA,NA,NA,"ROBIN ","LOUIS","M",1923-05-01,"CONSEILLER DEPARTEMENTAL",1955-04-17,1961-04-01,"FM",NA,NA,NA,NA,NA,NA,"COLIGNY","Canton","WIKIPEDIA"
"ain_072",NA,NA,NA,NA,"ROBIN ","LOUIS","M",1923-05-01,"CONSEILLER DEPARTEMENTAL",1961-06-04,1967-09-20,"FM",NA,NA,NA,NA,NA,NA,"COLIGNY","Canton","WIKIPEDIA"
"ain_072",NA,NA,NA,NA,"ROBIN ","LOUIS","M",1923-05-01,"CONSEILLER DEPARTEMENTAL",1967-09-24,1973-03-20,"FM",NA,NA,NA,NA,NA,NA,"COLIGNY","Canton","WIKIPEDIA"
"ain_072",NA,NA,NA,NA,"ROBIN ","LOUIS","M",1923-05-01,"CONSEILLER DEPARTEMENTAL",1973-09-23,1979-03-10,"FM",NA,NA,NA,NA,NA,NA,"COLIGNY","Canton","WIKIPEDIA"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER MUNICIPAL",1939-01-01,1945-04-20,"FM","M",1939-01-01,1945-04-20,"FM","CNI",NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER MUNICIPAL",1945-04-29,1947-10-10,"FM","M",1945-04-29,1947-10-10,"FM","CNI",NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER MUNICIPAL",1947-10-19,1953-04-20,"FM","M",1947-10-19,1953-04-20,"FM","CNI",NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER MUNICIPAL",1953-04-26,1959-03-05,"FM","M",1953-04-26,1959-03-05,"FM","CNI",NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM","CNI",NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","CNI",NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER MUNICIPAL",1971-03-14,1976-08-31,"FM","M",1971-03-14,1976-08-31,"DC","REI",NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"CONSEILLER MUNICIPAL",1991-01-20,1995-06-05,"FM","M",1991-01-20,1995-06-05,"FM","CENTRE",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM","CENTRE",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","CENTRE",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","CENTRE",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"CONSEILLER MUNICIPAL",2014-03-23,2019-02-01,"AU","M",2014-03-23,2019-02-01,"AU","CENTRE",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"CONSEILLER MUNICIPAL",2020-07-04,NA,NA,NA,NA,NA,NA,"CENTRE",NA,"LYON","Commune","WIKIPEDIA"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"SENATEUR",2020-09-27,NA,NA,NA,NA,NA,NA,"DROITE",NA,"RHONE","Circonscription legislative","WIKIPEDIA"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"DEPUTE",2002-06-16,2007-06-10,"FM",NA,NA,NA,NA,"DROITE",NA,"3EME CIRCONSCRIPTION AIN","Circonscription legislative","WIKIPEDIA"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"DEPUTE",2007-06-17,2012-06-10,"FM",NA,NA,NA,NA,"DROITE",NA,"3EME CIRCONSCRIPTION AIN","Circonscription legislative","WIKIPEDIA"
"ain_014","RNE_0000794","794","NULL","PA267075","BLANC","ETIENNE","M",1954-08-29,"DEPUTE",2012-06-17,2016-03-10,"AU",NA,NA,NA,NA,"DROITE",NA,"3EME CIRCONSCRIPTION AIN","Circonscription legislative","WIKIPEDIA"
"ain_075",NA,NA,NA,NA,"SCATTOLIN","VINCENT","M",1979-01-27,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","ADJOINT",2008-03-09,2014-03-20,"FM","DVD",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_075",NA,NA,NA,NA,"SCATTOLIN","VINCENT","M",1979-01-27,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2019-02-15,2020-03-10,"FM","DVD",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_075",NA,NA,NA,NA,"SCATTOLIN","VINCENT","M",1979-01-27,"CONSEILLER MUNICIPAL",NA,NA,NA,NA,NA,NA,NA,"DVD",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_068",NA,NA,NA,NA,"PROST","JEAN","M",1925-10-26,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","ADJOINT",1965-03-14,1971-03-10,"FM",NA,NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_068",NA,NA,NA,NA,"PROST","JEAN","M",1925-10-26,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","ADJOINT",1971-03-14,1976-10-17,"AU",NA,NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_068",NA,NA,NA,NA,"PROST","JEAN","M",1925-10-26,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1976-10-17,1977-03-10,"FM","REI",NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_068",NA,NA,NA,NA,"PROST","JEAN","M",1925-10-26,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM","M",1977-03-13,1983-03-05,"FM","CENTRE",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_068",NA,NA,NA,NA,"PROST","JEAN","M",1925-10-26,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM","CENTRE",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_068",NA,NA,NA,NA,"PROST","JEAN","M",1925-10-26,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM",NA,NA,NA,NA,NA,NA,"DIVONNE LES BAINS","Commune","ARCHIVES"
"ain_069",NA,NA,NA,NA,"PRUVOST","JEAN CLAUDE","M",NA,"CONSEILLER MUNICIPAL",1989-03-12,1990-12-01,NA,"M",1989-03-12,1990-12-01,NA,"GE",NA,"DIVONNE LES BAINS","Commune","WIKIPEDIA"
"ain_049",NA,NA,NA,NA,"HECLER","ALBERT","M",1889-01-01,"CONSEILLER DEPARTEMENTAL",1945-09-23,1951-10-05,"FM",NA,NA,NA,NA,"RAD",NA,"FERNEY VOLTAIRE","Canton","ARCHIVES"
"ain_049",NA,NA,NA,NA,"HECLER","ALBERT","M",1889-01-01,"CONSEILLER DEPARTEMENTAL",1951-10-07,1958-04-20,"FM",NA,NA,NA,NA,"RAD",NA,"FERNEY VOLTAIRE","Canton","ARCHIVES"
"ain_049",NA,NA,NA,NA,"HECLER","ALBERT","M",1889-01-01,"CONSEILLER DEPARTEMENTAL",1958-04-20,1961-04-01,"FM",NA,NA,NA,NA,"RAD",NA,"FERNEY VOLTAIRE","Canton","ARCHIVES"
"ain_059",NA,NA,NA,NA,"MEYLAN","PASCAL","M",1935-05-01,"CONSEILLER DEPARTEMENTAL",1985-03-10,1992-03-20,"FM",NA,NA,NA,NA,"CENTRE",NA,"FERNEY VOLTAIRE","Canton","WIKIPEDIA"
"ain_059",NA,NA,NA,NA,"MEYLAN","PASCAL","M",1935-05-01,"CONSEILLER DEPARTEMENTAL",1992-03-22,1998-03-10,"FM",NA,NA,NA,NA,"CENTRE",NA,"FERNEY VOLTAIRE","Canton","WIKIPEDIA"
"ain_073","SEN_058928D","NULL","58928D","NULL","RUET","ROLAND","M",1921-10-29,"CONSEILLER DEPARTEMENTAL",1973-09-23,1979-03-10,"FM","P",1976-03-07,1979-03-10,"FM",NA,NA,"FERNEY VOLTAIRE","Canton","WIKIPEDIA"
"ain_073","SEN_058928D","NULL","58928D","NULL","RUET","ROLAND","M",1921-10-29,"CONSEILLER DEPARTEMENTAL",1979-03-18,1985-03-05,"FM","P",1979-03-18,1984-03-28,"DM","DROITE",NA,"FERNEY VOLTAIRE","Canton","WIKIPEDIA"
"ain_073","SEN_058928D","NULL","58928D","NULL","RUET","ROLAND","M",1921-10-29,"CONSEILLER DEPARTEMENTAL",1961-06-04,1967-09-20,"FM",NA,NA,NA,NA,NA,NA,"FERNEY VOLTAIRE","Canton","WIKIPEDIA"
"ain_073","SEN_058928D","NULL","58928D","NULL","RUET","ROLAND","M",1921-10-29,"CONSEILLER DEPARTEMENTAL",1967-09-24,1973-09-20,"FM",NA,NA,NA,NA,NA,NA,"FERNEY VOLTAIRE","Canton","WIKIPEDIA"
"ain_049",NA,NA,NA,NA,"HECLER","ALBERT","M",1889-01-01,"CONSEILLER MUNICIPAL",1931-01-01,1935-05-01,"FM","M",1931-01-01,1935-05-01,"FM","RAD",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_049",NA,NA,NA,NA,"HECLER","ALBERT","M",1889-01-01,"CONSEILLER MUNICIPAL",1935-05-05,1945-04-20,"FM","M",1935-05-05,1945-04-20,"FM","RAD",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_049",NA,NA,NA,NA,"HECLER","ALBERT","M",1889-01-01,"CONSEILLER MUNICIPAL",1945-04-29,1947-10-10,"FM","M",1945-04-29,1947-10-10,"FM","RAD",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_049",NA,NA,NA,NA,"HECLER","ALBERT","M",1889-01-01,"CONSEILLER MUNICIPAL",1947-10-19,1953-04-20,"FM","M",1947-10-19,1953-04-20,"FM","RAD",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_049",NA,NA,NA,NA,"HECLER","ALBERT","M",1889-01-01,"CONSEILLER MUNICIPAL",1953-04-26,1959-03-01,"FM","M",1953-04-26,1959-03-01,"FM","RAD",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_059",NA,NA,NA,NA,"MEYLAN","PASCAL","M",1935-05-01,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM","CDP",NA,"FERNEY VOLTAIRE","Commune","ARCHIVES"
"ain_059",NA,NA,NA,NA,"MEYLAN","PASCAL","M",1935-05-01,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM","M",1977-03-13,1983-03-05,"FM","CENTRE",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_059",NA,NA,NA,NA,"MEYLAN","PASCAL","M",1935-05-01,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM","CENTRE",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_059",NA,NA,NA,NA,"MEYLAN","PASCAL","M",1935-05-01,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1991-01-01,1995-06-10,"FM","CENTRE",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_073","SEN_058928D","NULL","58928D","NULL","RUET","ROLAND","M",1921-10-29,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM","CNI",NA,"FERNEY VOLTAIRE","Commune","ARCHIVES"
"ain_073","SEN_058928D","NULL","58928D","NULL","RUET","ROLAND","M",1921-10-29,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","CNI",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_080",NA,NA,NA,NA,"VIANES","GEORGES","M",1938-06-17,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM","SOC",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_080",NA,NA,NA,NA,"VIANES","GEORGES","M",1938-06-17,"CONSEILLER MUNICIPAL",2001-03-11,2002-01-01,"DM",NA,NA,NA,NA,NA,NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_036",NA,NA,NA,NA,"DUTY","PIERRE ETIENNE","M",NA,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","DVD",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_058",NA,NA,NA,NA,"MEYLAN","FRANCOIS","M",1944-01-01,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM",NA,NA,NA,NA,"DVG",NA,"VERSONNEX","Commune","PRESSE"
"ain_058",NA,NA,NA,NA,"MEYLAN","FRANCOIS","M",1944-01-01,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM",NA,NA,NA,NA,"DVG",NA,"VERSONNEX","Commune","PRESSE"
"ain_058",NA,NA,NA,NA,"MEYLAN","FRANCOIS","M",1944-01-01,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM",NA,NA,NA,NA,"DVG",NA,"VERSONNEX","Commune","PRESSE"
"ain_058",NA,NA,NA,NA,"MEYLAN","FRANCOIS","M",1944-01-01,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM",NA,NA,NA,NA,"DVG",NA,"FERNEY VOLTAIRE","Commune","PRESSE"
"ain_058",NA,NA,NA,NA,"MEYLAN","FRANCOIS","M",1944-01-01,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM",NA,NA,NA,NA,"DVG",NA,"FERNEY VOLTAIRE","Commune","PRESSE"
"ain_058",NA,NA,NA,NA,"MEYLAN","FRANCOIS","M",1944-01-01,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","DVG",NA,"FERNEY VOLTAIRE","Commune","PRESSE"
"ain_058",NA,NA,NA,NA,"MEYLAN","FRANCOIS","M",1944-01-01,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM",NA,NA,NA,NA,"DVG",NA,"FERNEY VOLTAIRE","Departement","PRESSE"
"ain_058",NA,NA,NA,NA,"MEYLAN","FRANCOIS","M",1944-01-01,"CONSEILLER MUNICIPAL",2020-03-20,NA,NA,NA,NA,NA,NA,"DVG",NA,"FERNEY VOLTAIRE","Departement","PRESSE"
"ain_070",NA,NA,NA,NA,"RAPHOZ","DANIEL","M",1955-12-06,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2014-03-23,2020-03-10,"FM","CENTRE",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_070",NA,NA,NA,NA,"RAPHOZ","DANIEL","M",1955-12-06,"CONSEILLER MUNICIPAL",2020-03-20,NA,NA,"M",2020-03-20,NA,NA,"CENTRE",NA,"FERNEY VOLTAIRE","Commune","WIKIPEDIA"
"ain_070",NA,NA,NA,NA,"RAPHOZ","DANIEL","M",1955-12-06,"CONSEILLER DEPARTEMENTAL",2015-03-29,2021-06-20,"FM",NA,NA,NA,NA,NA,NA,"FERNEY VOLTAIRE","Canton","WIKIPEDIA"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER DEPARTEMENTAL",1951-10-07,1958-04-15,"FM","VP",1951-10-07,1958-04-15,"FM",NA,NA,"GEX","Canton","WIKIPEDIA"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER DEPARTEMENTAL",1958-04-20,1964-03-01,"FM","VP",1958-04-20,1964-03-01,"FM",NA,NA,"GEX","Canton","WIKIPEDIA"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER DEPARTEMENTAL",1964-03-08,1970-09-20,"FM","VP",1964-03-08,1970-09-20,"FM",NA,NA,"GEX","Canton","WIKIPEDIA"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER DEPARTEMENTAL",1970-09-23,1976-03-05,"DC","VP",1970-09-23,1976-03-05,"DC",NA,NA,"GEX","Canton","WIKIPEDIA"
"ain_003",NA,NA,NA,NA,"ANTHONIOZ","MARCEL","M",1911-04-26,"CONSEILLER DEPARTEMENTAL",1945-09-23,1951-10-05,"FM",NA,NA,NA,NA,NA,NA,"GEX","Canton","WIKIPEDIA"
"ain_063",NA,NA,NA,NA,"NICOD","MICHEL","M",1939-10-08,"CONSEILLER DEPARTEMENTAL",1988-09-25,1994-03-10,"FM",NA,NA,NA,NA,NA,NA,"GEX","Canton","WIKIPEDIA"
"ain_063",NA,NA,NA,NA,"NICOD","MICHEL","M",1939-10-08,"CONSEILLER DEPARTEMENTAL",1994-03-20,2001-03-10,"FM",NA,NA,NA,NA,NA,NA,"GEX","Canton","WIKIPEDIA"
"ain_064","RNE_0106761","106761","NULL","NULL","PAOLI","GERARD","M",1945-03-09,"CONSEILLER DEPARTEMENTAL",2001-03-11,2008-03-01,"FM",NA,NA,NA,NA,NA,NA,"GEX","Canton","WIKIPEDIA"
"ain_068",NA,NA,NA,NA,"PROST","JEAN","M",1925-10-26,"CONSEILLER DEPARTEMENTAL",1976-11-30,1982-03-10,"FM",NA,NA,NA,NA,"CENTRE",NA,"GEX","Canton","ARCHIVES"
"ain_068",NA,NA,NA,NA,"PROST","JEAN","M",1925-10-26,"CONSEILLER DEPARTEMENTAL",1982-03-14,1988-09-20,"FM",NA,NA,NA,NA,NA,NA,"GEX","Canton","WIKIPEDIA"
"ain_002",NA,NA,NA,NA,"ANDRE","RENE","M",NA,"CONSEILLER MUNICIPAL",1976-02-01,1983-03-01,"FM","M",1976-02-01,1983-03-01,"FM",NA,NA,"GEX","Commune","WIKIPEDIA"
"ain_022",NA,NA,NA,NA,"CADOZ","MARIUS","M",1914-12-30,"CONSEILLER MUNICIPAL",1947-10-19,1953-04-20,"FM","M",1947-10-19,1953-04-20,"FM","RAD",NA,"GEX","Commune","ARCHIVES"
"ain_022",NA,NA,NA,NA,"CADOZ","MARIUS","M",1914-12-30,"CONSEILLER MUNICIPAL",1953-04-26,1959-03-05,"FM","M",1953-04-26,1959-03-05,"FM","DVG",NA,"GEX","Commune","ARCHIVES"
"ain_022",NA,NA,NA,NA,"CADOZ","MARIUS","M",1914-12-30,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM","DVG",NA,"GEX","Commune","ARCHIVES"
"ain_022",NA,NA,NA,NA,"CADOZ","MARIUS","M",1914-12-30,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","DVG",NA,"GEX","Commune","ARCHIVES"
"ain_022",NA,NA,NA,NA,"CADOZ","MARIUS","M",1914-12-30,"CONSEILLER MUNICIPAL",1971-03-14,1976-01-01,"DC","M",1971-03-14,1976-01-01,"DC","DVG",NA,"GEX","Commune","ARCHIVES"
"ain_022",NA,NA,NA,NA,"CADOZ","MARIUS","M",1914-12-30,"CONSEILLER MUNICIPAL",1945-04-29,1947-10-10,"FM",NA,NA,NA,NA,"RAD",NA,"GEX","Commune","ARCHIVES"
"ain_063",NA,NA,NA,NA,"NICOD","MICHEL","M",NA,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM",NA,NA,"GEX","Commune","WIKIPEDIA"
"ain_063",NA,NA,NA,NA,"NICOD","MICHEL","M",NA,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM",NA,NA,"GEX","Commune","WIKIPEDIA"
"ain_064","RNE_0106761","106761","NULL","NULL","PAOLI","GERARD","M",1945-03-09,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM","DVD",NA,"GEX","Commune","WIKIPEDIA"
"ain_064","RNE_0106761","106761","NULL","NULL","PAOLI","GERARD","M",1945-03-09,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","DVD",NA,"GEX","Commune","WIKIPEDIA"
"ain_064","RNE_0106761","106761","NULL","NULL","PAOLI","GERARD","M",1945-03-09,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","DVD",NA,"GEX","Commune","WIKIPEDIA"
"ain_034",NA,NA,NA,NA,"DUNAND","PASCAL","M",1968-10-15,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2014-03-23,2020-03-10,"FM","DVD",NA,"GEX","Commune","WIKIPEDIA"
"ain_034",NA,NA,NA,NA,"DUNAND","PASCAL","M",1968-10-15,"CONSEILLER MUNICIPAL",2020-03-20,NA,NA,"M",2020-03-20,NA,NA,"DVD",NA,"GEX","Commune","WIKIPEDIA"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER DEPARTEMENTAL",1976-03-07,1982-03-10,"FM","VP",NA,NA,NA,"CENTRE",NA,"LAGNIEU","Canton","ARCHIVES"
"ain_030","SEN_058913V","NULL","58913V","NULL","DE LA VERPILLIERE","GUY","M",1922-08-09,"CONSEILLER DEPARTEMENTAL",1958-04-20,1964-03-05,"FM",NA,NA,NA,NA,NA,NA,"LAGNIEU","Canton","WIKIPEDIA"
